alfalfa_id	clover_id	log2foldchange	alfalfa_GO	clover_GO	alfalfa_functional_prediction	clover_functional_prediction
Cluster-2.55147	Cluster-3554.5214	2.94250397247523	GO:0000030,GO:0000139,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005783,GO:0005794,GO:0005802,GO:0005886,GO:0006950,GO:0007275,GO:0008150,GO:0008152,GO:0009266,GO:0009409,GO:0009628,GO:0009653,GO:0009888,GO:0009987,GO:0010015,GO:0010053,GO:0010054,GO:0012505,GO:0016020,GO:0016021,GO:0016049,GO:0016740,GO:0016757,GO:0016758,GO:0019187,GO:0021700,GO:0022622,GO:0030154,GO:0030173,GO:0031090,GO:0031224,GO:0031228,GO:0031300,GO:0031301,GO:0031410,GO:0031982,GO:0031984,GO:0032501,GO:0032502,GO:0040007,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0048364,GO:0048468,GO:0048469,GO:0048588,GO:0048589,GO:0048731,GO:0048764,GO:0048765,GO:0048767,GO:0048856,GO:0048869,GO:0050896,GO:0051753,GO:0060560,GO:0070085,GO:0071554,GO:0071669,GO:0071695,GO:0071944,GO:0080147,GO:0090558,GO:0090627,GO:0097502,GO:0097708,GO:0098588,GO:0098791,GO:0099402,GO:1905392	GO:0000030,GO:0000139,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005783,GO:0005794,GO:0005802,GO:0005886,GO:0006950,GO:0007275,GO:0008150,GO:0008152,GO:0009266,GO:0009409,GO:0009628,GO:0009653,GO:0009888,GO:0009987,GO:0010015,GO:0010053,GO:0010054,GO:0012505,GO:0016020,GO:0016021,GO:0016049,GO:0016740,GO:0016757,GO:0016758,GO:0019187,GO:0021700,GO:0022622,GO:0030154,GO:0030173,GO:0031090,GO:0031224,GO:0031228,GO:0031300,GO:0031301,GO:0031410,GO:0031982,GO:0031984,GO:0032501,GO:0032502,GO:0040007,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0048364,GO:0048468,GO:0048469,GO:0048588,GO:0048589,GO:0048731,GO:0048764,GO:0048765,GO:0048767,GO:0048856,GO:0048869,GO:0050896,GO:0051753,GO:0060560,GO:0070085,GO:0071554,GO:0071669,GO:0071695,GO:0071944,GO:0080147,GO:0090558,GO:0090627,GO:0097502,GO:0097708,GO:0098588,GO:0098791,GO:0099402,GO:1905392	Belongs to the glycosyltransferase 2 family	Belongs to the glycosyltransferase 2 family
Cluster-8224.0	Cluster-3554.30435	-2.88824775361703	GO:0005524	GO:0005524	Putative ATPase, AAA-type, core, P-loop containing nucleoside triphosphate hydrolase	Putative ATPase, AAA-type, core, P-loop containing nucleoside triphosphate hydrolase
Cluster-2.44379	Cluster-8255.0	-2.96934191977087	GO:0000122,GO:0000228,GO:0000785,GO:0000790,GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005694,GO:0005737,GO:0006139,GO:0006325,GO:0006338,GO:0006351,GO:0006355,GO:0006357,GO:0006725,GO:0006807,GO:0006996,GO:0007275,GO:0007399,GO:0007417,GO:0007420,GO:0008134,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010558,GO:0010604,GO:0010605,GO:0010628,GO:0010629,GO:0016043,GO:0016070,GO:0016589,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031010,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0032774,GO:0032991,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043565,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044454,GO:0044464,GO:0045892,GO:0045893,GO:0045934,GO:0045935,GO:0046483,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051173,GO:0051252,GO:0051253,GO:0051254,GO:0051276,GO:0060255,GO:0060322,GO:0065007,GO:0070013,GO:0070603,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902494,GO:1902679,GO:1902680,GO:1903506,GO:1903507,GO:1903508,GO:1904949,GO:2000112,GO:2000113,GO:2001141	GO:0003677, GO:0008270	embryonic placenta development	Putative transcription factor & chromatin remodeling DDT family
Cluster-2.33157	Cluster-3554.37185	-4.89400450726905	GO:0001101,GO:0002376,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005488,GO:0005515,GO:0005516,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006952,GO:0006955,GO:0008150,GO:0008152,GO:0009605,GO:0009607,GO:0009617,GO:0009719,GO:0009725,GO:0009751,GO:0009814,GO:0009816,GO:0009987,GO:0010033,GO:0014070,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0019899,GO:0031625,GO:0032870,GO:0035690,GO:0036211,GO:0042221,GO:0042493,GO:0042742,GO:0043170,GO:0043207,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044389,GO:0044464,GO:0045087,GO:0046677,GO:0046777,GO:0050896,GO:0051704,GO:0051707,GO:0051716,GO:0070887,GO:0071229,GO:0071236,GO:0071310,GO:0071407,GO:0071446,GO:0071495,GO:0071704,GO:0071944,GO:0098542,GO:0140096,GO:1901564,GO:1901700,GO:1901701	GO:0001101,GO:0002376,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005488,GO:0005515,GO:0005516,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006952,GO:0006955,GO:0008150,GO:0008152,GO:0009605,GO:0009607,GO:0009617,GO:0009719,GO:0009725,GO:0009751,GO:0009814,GO:0009816,GO:0009987,GO:0010033,GO:0014070,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0019899,GO:0031625,GO:0032870,GO:0035690,GO:0036211,GO:0042221,GO:0042493,GO:0042742,GO:0043170,GO:0043207,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044389,GO:0044464,GO:0045087,GO:0046677,GO:0046777,GO:0050896,GO:0051704,GO:0051707,GO:0051716,GO:0070887,GO:0071229,GO:0071236,GO:0071310,GO:0071407,GO:0071446,GO:0071495,GO:0071704,GO:0071944,GO:0098542,GO:0140096,GO:1901564,GO:1901700,GO:1901701	G-type lectin S-receptor-like serine threonine-protein kinase	G-type lectin S-receptor-like serine threonine-protein kinase
Cluster-2.18305	Cluster-6575.0	5.16610493816268	None	None	hypothetical protein	hypothetical protein
Cluster-2.11463	Cluster-3554.35889	-6.00428427293828	None	GO:0000381,GO:0000932,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006417,GO:0007275,GO:0008150,GO:0009791,GO:0009845,GO:0009889,GO:0010468,GO:0010556,GO:0010608,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0032268,GO:0032501,GO:0032502,GO:0032991,GO:0034248,GO:0035770,GO:0036464,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043484,GO:0044424,GO:0044444,GO:0044464,GO:0048024,GO:0048856,GO:0050684,GO:0050789,GO:0050794,GO:0051171,GO:0051246,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0090351,GO:1903311,GO:1990904,GO:2000112	None	polypyrimidine tract-binding protein
Cluster-2.56604	Cluster-3554.12866	5.50656041371114	None	None	Plant_transposase_(Ptta/En/Spm_family)	hypothetical protein
Cluster-2.26080	Cluster-3554.19515	-3.8104778832086	None	GO:0005634, GO:0003743, GO:0035197, GO:0006306, GO:0006342, GO:0006413, GO:0030422	None	Late_nodulin_protein
Cluster-2.4882	Cluster-3554.33984	-2.55847952871033	GO:0003674,GO:0003824,GO:0004805,GO:0005975,GO:0005984,GO:0005991,GO:0005992,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009058,GO:0009311,GO:0009312,GO:0009987,GO:0016051,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0019203,GO:0034637,GO:0042578,GO:0044237,GO:0044238,GO:0044249,GO:0044262,GO:0046351,GO:0071704,GO:1901576	GO:0004805, GO:0005992, GO:0016311	Removes the phosphate from trehalose 6-phosphate to produce free trehalose	Putative trehalose-phosphatase
Cluster-2.12486	Cluster-3554.6958	-4.66097258522935	None	GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006810,GO:0006811,GO:0006812,GO:0006873,GO:0006875,GO:0008150,GO:0009987,GO:0019725,GO:0030001,GO:0030003,GO:0042592,GO:0043167,GO:0043169,GO:0044424,GO:0044464,GO:0046872,GO:0046914,GO:0046916,GO:0048878,GO:0050801,GO:0051179,GO:0051234,GO:0055065,GO:0055076,GO:0055080,GO:0055082,GO:0065007,GO:0065008,GO:0098771	None	Heavy metal-associated isoprenylated plant protein
Cluster-13160.0	Cluster-5684.0	-4.88417288803073	None	None	Organ-specific protein	Organ-specific protein
Cluster-2.9288	Cluster-3554.37416	-2.76265315435184	GO:0016021, GO:0016757	GO:0016021, GO:0016757	Putative xylogalacturonan beta-1,3-xylosyltransferase	Putative xylogalacturonan beta-1,3-xylosyltransferase
Cluster-2.38220	Cluster-3554.27158	-2.5224107435775	None	GO:0008568	None	Putative pentatricopeptide
Cluster-5984.0	Cluster-3554.27148	-2.74439945296338	None	None	hypothetical protein	hypothetical protein
Cluster-2.1217	Cluster-1648.0	2.60979583230451	GO:0009941, GO:0016301, GO:0016788, GO:0016310	GO:0009941, GO:0016301, GO:0016788, GO:0016310	Putative GPI inositol-deacylase PGAP1, alpha/Beta hydrolase	Putative GPI inositol-deacylase PGAP1, alpha/Beta hydrolase
Cluster-2.60310	Cluster-3554.27444	-2.66448151468826	GO:0022625, GO:0003735, GO:0019843, GO:0002181	GO:0002181,GO:0003002,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0005773,GO:0005774,GO:0005829,GO:0005840,GO:0005844,GO:0005886,GO:0005911,GO:0006412,GO:0006518,GO:0006807,GO:0007275,GO:0007389,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009506,GO:0009507,GO:0009526,GO:0009536,GO:0009941,GO:0009955,GO:0009987,GO:0010467,GO:0015934,GO:0016020,GO:0019538,GO:0022625,GO:0022626,GO:0030054,GO:0031090,GO:0031967,GO:0031974,GO:0031975,GO:0031981,GO:0032501,GO:0032502,GO:0032991,GO:0034641,GO:0034645,GO:0042788,GO:0043043,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044428,GO:0044434,GO:0044435,GO:0044437,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0048856,GO:0055044,GO:0070013,GO:0071704,GO:0071944,GO:0097159,GO:0098588,GO:0098805,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	Putative ribosomal protein L6	60S ribosomal protein
Cluster-2884.0	Cluster-11101.0	-2.78929619627576	GO:0005506, GO:0051213, GO:0055114	GO:0005506, GO:0051213, GO:0055114	Putative gibberellin 2-beta-dioxygenase	Putative gibberellin 2-beta-dioxygenase
Cluster-2.27698	Cluster-775.0	4.19273692500774	GO:0016021	GO:0016021	hypothetical protein	hypothetical protein
Cluster-2.18071	Cluster-3554.9064	-2.79142918464009	None	None	The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non- clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network. Coatomer complex is required for budding from Golgi membranes, and is essential for the retrograde Golgi-to-ER transport of dilysine-tagged proteins	The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non- clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network. Coatomer complex is required for budding from Golgi membranes, and is essential for the retrograde Golgi-to-ER transport of dilysine-tagged proteins
Cluster-2.33692	Cluster-4943.0	-2.79809240969135	GO:0016021, GO:0008289, GO:0006869	GO:0016021, GO:0008289, GO:0006869	Putative plant lipid transfer protein/Par allergen	Putative plant lipid transfer protein/Par allergen
Cluster-2.19842	Cluster-3554.33870	-2.52084748522783	GO:0003674,GO:0003824,GO:0004553,GO:0004565,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005911,GO:0009505,GO:0009506,GO:0015925,GO:0016787,GO:0016798,GO:0030054,GO:0030312,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0055044,GO:0071944	GO:0005618, GO:0005773, GO:0004565, GO:0030246, GO:0005975	beta-galactosidase	Putative beta-galactosidase
Cluster-2.20319	Cluster-3554.42592	-3.327066882513	GO:0000325,GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0006810,GO:0008150,GO:0015399,GO:0015405,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022804,GO:0022857,GO:0031090,GO:0042623,GO:0042626,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043492,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0098588,GO:0098805	GO:0000325,GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0006810,GO:0008150,GO:0015399,GO:0015405,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022804,GO:0022857,GO:0031090,GO:0042623,GO:0042626,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043492,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0098588,GO:0098805	ABC transporter C family member	ABC transporter C family member
Cluster-2.31419	Cluster-3554.32080	-4.64751698179183	None	None	zinc-binding_in_reverse_transcriptase	Putative ribonuclease H-like domain-containing protein
Cluster-4838.0	Cluster-7904.0	-3.39722814642695	GO:0000271,GO:0000302,GO:0001101,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005976,GO:0005977,GO:0005978,GO:0005996,GO:0006012,GO:0006073,GO:0006091,GO:0006112,GO:0006950,GO:0006970,GO:0006979,GO:0008150,GO:0008152,GO:0008194,GO:0008378,GO:0008466,GO:0009058,GO:0009059,GO:0009250,GO:0009266,GO:0009314,GO:0009408,GO:0009409,GO:0009414,GO:0009415,GO:0009416,GO:0009628,GO:0009636,GO:0009642,GO:0009644,GO:0009651,GO:0009719,GO:0009725,GO:0009737,GO:0009987,GO:0010033,GO:0010035,GO:0015980,GO:0016051,GO:0016740,GO:0016757,GO:0016758,GO:0019318,GO:0033692,GO:0033993,GO:0034637,GO:0034645,GO:0035250,GO:0035251,GO:0042221,GO:0042493,GO:0042542,GO:0043170,GO:0044042,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046527,GO:0046677,GO:0047216,GO:0050896,GO:0055114,GO:0071704,GO:0097305,GO:1901576,GO:1901700	GO:0047216, GO:0006012, GO:0009409	Belongs to the glycosyltransferase 8 family	Putative inositol 3-alpha-galactosyltransferase
Cluster-2.6107	Cluster-185.0	-4.61171261803968	None	GO:0016788, GO:0052886, GO:0052887, GO:0052889, GO:0055114	GDSL esterase lipase	Putative sinapine esterase
Cluster-2.31217	Cluster-3554.9574	3.07974061990483	None	GO:0008253, GO:0016311	survival protein	Putative 5'-nucleotidase
Cluster-9544.0	Cluster-3692.0	2.82681020676988	GO:0005789, GO:0005794, GO:0005829, GO:0012507, GO:0016021, GO:0031201, GO:0031902, GO:0000149, GO:0005484, GO:0006623, GO:0006888, GO:0006891, GO:0006896, GO:0042147, GO:0048280	GO:0005789, GO:0005794, GO:0005829, GO:0012507, GO:0016021, GO:0031201, GO:0031902, GO:0000149, GO:0005484, GO:0006623, GO:0006888, GO:0006891, GO:0006896, GO:0042147, GO:0048280	hypothetical protein	hypothetical protein
Cluster-2.6313	Cluster-12571.0	3.81643230061801	GO:0008233, GO:0006508	GO:0008233, GO:0006508	Putative bifunctional inhibitor/plant lipid transfer protein/seed storage helical	Putative bifunctional inhibitor/plant lipid transfer protein/seed storage helical
Cluster-2.14545	Cluster-3554.12881	-2.97496556095612	None	None	Protein FAR1-RELATED SEQUENCE 5-like	Protein FAR1-RELATED SEQUENCE 5-like
Cluster-2.62476	Cluster-3554.28570	2.59449917644327	None	None	AhpC/TSA antioxidant enzyme	Putative sterile alpha motif/pointed domain, peroxiredoxin-like FAM213/AAED1
Cluster-2.47423	Cluster-3554.35067	-5.38803860759039	None	None	Zinc knuckle family protein	Zinc finger MYM-type protein 1-like
Cluster-11468.0	Cluster-5062.2	-3.53995047056015	None	None	None	Putative NAD(P)-binding domain-containing protein
Cluster-2.33354	Cluster-3554.44300	-2.84522116247704	None	GO:0005886, GO:0016021	function	CASP-like protein N24
Cluster-2.19851	Cluster-14161.0	3.52344135291194	GO:0016874	GO:0016874	Putative regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II	Putative regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II
Cluster-2.51758	Cluster-3554.6643	3.037018017388	GO:0008106, GO:0055114	None	Putative methylecgonone reductase	Methylecgonone reductase-like
Cluster-2.20478	Cluster-3554.8990	-3.67202051092355	None	None	Belongs to the heat shock protein 70 family	Belongs to the heat shock protein 70 family
Cluster-2.44021	Cluster-3554.33292	-2.81078123427999	None	None	None	Belongs to the protein kinase superfamily. Ser Thr protein kinase family
Cluster-2.10609	Cluster-3554.33984	-3.5393983116583	GO:0003674,GO:0003824,GO:0004805,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0005829,GO:0005886,GO:0005975,GO:0005984,GO:0005991,GO:0005992,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009058,GO:0009311,GO:0009312,GO:0009507,GO:0009536,GO:0009987,GO:0010035,GO:0010038,GO:0016020,GO:0016051,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0019203,GO:0022603,GO:0030312,GO:0031974,GO:0031981,GO:0034637,GO:0042221,GO:0042578,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044237,GO:0044238,GO:0044249,GO:0044262,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0046351,GO:0046686,GO:0048831,GO:0050789,GO:0050793,GO:0050896,GO:0051239,GO:0060688,GO:0065007,GO:0070013,GO:0071704,GO:0071944,GO:1900618,GO:1901576,GO:1905428,GO:2000026,GO:2000032	GO:0004805, GO:0005992, GO:0016311	Removes the phosphate from trehalose 6-phosphate to produce free trehalose	Putative trehalose-phosphatase
Cluster-2.34404	Cluster-3554.20475	-3.48342897975811	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006139,GO:0006351,GO:0006366,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0018130,GO:0019438,GO:0030154,GO:0032502,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044464,GO:0046483,GO:0048869,GO:0071704,GO:0090304,GO:0097659,GO:1901360,GO:1901362,GO:1901576	GO:0005634, GO:0016021, GO:0006366	RPAP1-like, C-terminal	Putative RNA polymerase II-associated protein
Cluster-2.59175	Cluster-10045.0	3.65258917390756	GO:0005886, GO:0016021, GO:0004674, GO:0005524, GO:0006468, GO:0048544	GO:0005575,GO:0016020	Putative protein kinase RLK-Pelle-SD-2b family	Receptor protein kinase
Cluster-2.30514	Cluster-3554.7810	3.74327378644222	None	None	None	None
Cluster-2.31220	Cluster-10511.0	4.78623245077508	GO:0045431, GO:0046872, GO:0051555, GO:0055114	GO:0045431, GO:0046872, GO:0051555, GO:0055114	Putative flavonol synthase	Putative flavonol synthase
Cluster-2.51293	Cluster-3554.13789	6.90253202449344	GO:0000902,GO:0000904,GO:0001101,GO:0003674,GO:0003676,GO:0003677,GO:0003712,GO:0003713,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0006355,GO:0006950,GO:0006952,GO:0007154,GO:0007165,GO:0007602,GO:0008150,GO:0009314,GO:0009416,GO:0009581,GO:0009582,GO:0009583,GO:0009585,GO:0009605,GO:0009607,GO:0009620,GO:0009628,GO:0009639,GO:0009653,GO:0009719,GO:0009725,GO:0009753,GO:0009755,GO:0009867,GO:0009888,GO:0009889,GO:0009891,GO:0009893,GO:0009909,GO:0009911,GO:0009987,GO:0010017,GO:0010026,GO:0010033,GO:0010090,GO:0010091,GO:0010114,GO:0010218,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0010927,GO:0016043,GO:0016592,GO:0019219,GO:0019222,GO:0022607,GO:0023052,GO:0030030,GO:0030031,GO:0030154,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031347,GO:0031349,GO:0031974,GO:0031981,GO:0032502,GO:0032870,GO:0032989,GO:0032991,GO:0042221,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044085,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0045893,GO:0045935,GO:0048468,GO:0048518,GO:0048522,GO:0048580,GO:0048582,GO:0048583,GO:0048584,GO:0048646,GO:0048831,GO:0048856,GO:0048869,GO:0050789,GO:0050793,GO:0050794,GO:0050832,GO:0050896,GO:0051094,GO:0051171,GO:0051173,GO:0051239,GO:0051240,GO:0051252,GO:0051254,GO:0051606,GO:0051704,GO:0051707,GO:0051716,GO:0060255,GO:0065007,GO:0070013,GO:0070887,GO:0071214,GO:0071229,GO:0071310,GO:0071395,GO:0071478,GO:0071482,GO:0071489,GO:0071495,GO:0071840,GO:0080090,GO:0080134,GO:0090558,GO:0090626,GO:0097159,GO:0098542,GO:0104004,GO:0140110,GO:1901363,GO:1901700,GO:1901701,GO:1902680,GO:1903506,GO:1903508,GO:1905499,GO:2000026,GO:2000112,GO:2000241,GO:2000243,GO:2001141	None	mediator of RNA polymerase II transcription subunit	mediator of RNA polymerase II transcription subunit
Cluster-2.59389	Cluster-3554.4672	3.45536704164285	None	None	hypothetical protein	hypothetical protein
Cluster-2.55736	Cluster-3554.35014	4.47997431103911	GO:0005575,GO:0005618,GO:0005623,GO:0005911,GO:0009505,GO:0009506,GO:0030054,GO:0030312,GO:0044464,GO:0055044,GO:0071944	GO:0016021	Belongs to the 'GDSL' lipolytic enzyme family	hypothetical protein
Cluster-8950.0	Cluster-3554.40856	-3.64412707235642	None	GO:0016491, GO:0055114	(-)-isopiperitenol (-)-carveol dehydrogenase, mitochondrial-like	Putative oxidoreductase
Cluster-2.40903	Cluster-3554.20615	4.28053458635892	None	None	None	None
Cluster-7044.0	Cluster-3554.33286	-4.6745937058419	None	None	None	None
Cluster-2.22492	Cluster-3554.34040	3.01210070443169	None	None	hypothetical protein	hypothetical protein
Cluster-2.37878	Cluster-3554.26126	-3.44471878167306	GO:0000166,GO:0000287,GO:0001882,GO:0001883,GO:0003674,GO:0003676,GO:0003723,GO:0003746,GO:0003824,GO:0003924,GO:0005488,GO:0005524,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006412,GO:0006414,GO:0006518,GO:0006807,GO:0008135,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010035,GO:0010038,GO:0010467,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0019001,GO:0019003,GO:0019538,GO:0030554,GO:0032543,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0032561,GO:0034641,GO:0034645,GO:0035639,GO:0036094,GO:0042221,GO:0043021,GO:0043022,GO:0043043,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0044877,GO:0046686,GO:0046872,GO:0050896,GO:0061745,GO:0070125,GO:0071704,GO:0097159,GO:0097367,GO:0140053,GO:1901265,GO:1901363,GO:1901564,GO:1901566,GO:1901576	GO:0000166,GO:0000287,GO:0001882,GO:0001883,GO:0003674,GO:0003676,GO:0003723,GO:0003746,GO:0003824,GO:0003924,GO:0005488,GO:0005524,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006412,GO:0006414,GO:0006518,GO:0006807,GO:0008135,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010035,GO:0010038,GO:0010467,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0019001,GO:0019003,GO:0019538,GO:0030554,GO:0032543,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0032561,GO:0034641,GO:0034645,GO:0035639,GO:0036094,GO:0042221,GO:0043021,GO:0043022,GO:0043043,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0044877,GO:0046686,GO:0046872,GO:0050896,GO:0061745,GO:0070125,GO:0071704,GO:0097159,GO:0097367,GO:0140053,GO:1901265,GO:1901363,GO:1901564,GO:1901566,GO:1901576	translation elongation factor activity	translation elongation factor activity
